DISTRICTS,SOIL_TYPE,COMMODITIES,SEASONS,WATER_REQ,Min_Temp,Max_Temp,Ideal_Hum,N,P,K
Vijayapura (Bijapur),Black Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Vijayapura (Bijapur),Black Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Vijayapura (Bijapur),Black Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Vijayapura (Bijapur),Black Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Vijayapura (Bijapur),Black Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Vijayapura (Bijapur),Black Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Vijayapura (Bijapur),Black Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Vijayapura (Bijapur),Black Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Vijayapura (Bijapur),Black Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Vijayapura (Bijapur),Black Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Vijayapura (Bijapur),Black Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Vijayapura (Bijapur),Black Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Vijayapura (Bijapur),Black Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Vijayapura (Bijapur),Black Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Vijayapura (Bijapur),Black Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Yadgir,Black Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Yadgir,Black Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Yadgir,Black Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Yadgir,Black Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Yadgir,Black Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Yadgir,Black Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Yadgir,Black Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Yadgir,Black Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Yadgir,Black Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Yadgir,Black Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Yadgir,Black Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Yadgir,Black Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Yadgir,Black Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Yadgir,Black Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Yadgir,Black Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Yadgir,Black Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Yadgir,Black Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Yadgir,Black Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Yadgir,Black Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Yadgir,Black Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Yadgir,Black Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Yadgir,Black Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Yadgir,Black Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Yadgir,Black Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Yadgir,Black Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Yadgir,Black Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Yadgir,Black Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
